"leerling stoker","leerling stoker",https://iisg.amsterdam/resource/hisco/code/hisco/98330,"Railway Steam-Engine Fireman","Fires and attends to boiler of steam locomotive."
"leerling vormer","leerling vormer",https://iisg.amsterdam/resource/hisco/code/hisco/72500,"Metal Moulder or Coremaker, Specialisation Unknown","May perform any (but not all) of the occupational activities described in unit group 7-25."
leerlooier,leerlooier,https://iisg.amsterdam/resource/hisco/code/hisco/76145,Tanner,"Treats hides or skins in solutions to convert them into leather."
Leidekker,leidekker,https://iisg.amsterdam/resource/hisco/code/hisco/95320,"Slate and Tile Roofer","Applies and fastens slates and tiles to roof frameworks."
leidekker,leidekker,https://iisg.amsterdam/resource/hisco/code/hisco/95320,"Slate and Tile Roofer","Applies and fastens slates and tiles to roof frameworks."
letterzetter,letterzetter,https://iisg.amsterdam/resource/hisco/code/hisco/92120,"Hand Compositor","Sets type by hand for printing."
Letterzetter,letterzetter,https://iisg.amsterdam/resource/hisco/code/hisco/92120,"Hand Compositor","Sets type by hand for printing."
leurder,leurder,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
"licht matroos","licht matroos",https://iisg.amsterdam/resource/hisco/code/hisco/98140,"Ordinary Seaman","Serves as ordinary deck hand on seagoing vessel."
licht-matroos,licht-matroos,https://iisg.amsterdam/resource/hisco/code/hisco/98140,"Ordinary Seaman","Serves as ordinary deck hand on seagoing vessel."
lichtmatroos,lichtmatroos,https://iisg.amsterdam/resource/hisco/code/hisco/98140,"Ordinary Seaman","Serves as ordinary deck hand on seagoing vessel."
"liedjes zanger","liedjes zanger",https://iisg.amsterdam/resource/hisco/code/hisco/17145,Singer,"Sings as soloist or member of vocal group."
liedjeszanger,liedjeszanger,https://iisg.amsterdam/resource/hisco/code/hisco/17145,Singer,"Sings as soloist or member of vocal group."
liedjeszangster,liedjeszangster,https://iisg.amsterdam/resource/hisco/code/hisco/17145,Singer,"Sings as soloist or member of vocal group."
lijstenmaker,lijstenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/81990,"Other Cabinetmakers and Related Woodworkers","This group includes cabinetmakers and related woodworkers not elsewhere classified, for example those marking wood to indicate where it must be cut or shaped; making wooden sports goods, such as skis, tennis racquets, hockey sticks and gymnastic apparatus; making coffins; making wooden shoes; bending wooden parts in steam by hand or machine; assembling wooden products."
likeurstoker,likeurstoker,https://iisg.amsterdam/resource/hisco/code/hisco/74490,"Other Still and Reactor Operators","This group includes still and reactor operators not elsewhere classified, for example those who specialise in refining crude wood turpentine; distilling resin into gum turpentine; distilling alcoholic beverages from prepares mixtures; distilling vegetable products with the aid of steam to obtain perfumes and aromatic substances of an oily nature; or assisting in operation of stills."
linieerder,linieerder,https://iisg.amsterdam/resource/hisco/code/hisco/92290,"Other Printing Pressmen","This group includes other printing pressmen not elsewhere classified, for example those who assist printing machine operators to prepare, feed, tend and clean presses."
lithograaf,lithograaf,https://iisg.amsterdam/resource/hisco/code/hisco/92415,Lithographer,"Prepares lithographic stones by coating them and cutting away surface film according to design."
lkoopman,lkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
locomotiefpoetser,locomotiefpoetser,https://iisg.amsterdam/resource/hisco/code/hisco/55290,"Other Charworkers, Cleaners and Related Workers","This group includes charworkers, cleaners and related workers not elsewhere classified, for example those who perform routine tidying-up and lifting duties required in hotel housekeeping; clean walls and ceilings with sponge and soapy water or chemical solution; sweep house yards and other appurtenances; clean railway passenger coaches, buses, trams and aircraft. Cleaners of buildings by sandblasting or steam are classified in unit group 9-59."
logementhouder,logementhouder,https://iisg.amsterdam/resource/hisco/code/hisco/51040,"Working Proprietor (Guest House)","Operates a guest house on own account or in partnership, to provide temporary or permanent accommodation for guests."
Logementhouder,logementhouder,https://iisg.amsterdam/resource/hisco/code/hisco/51040,"Working Proprietor (Guest House)","Operates a guest house on own account or in partnership, to provide temporary or permanent accommodation for guests."
"lompen koopman","lompen koopman",https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
"lompen sorteerder","lompen sorteerder",https://iisg.amsterdam/resource/hisco/code/hisco/99910,Labourer,"Performs lifting, carrying, stacking, shovelling, digging, cleaning and similar tasks by hand, using simple labouring tools such as pick, shovel, wheelbarrow and street broom where necessary."
lompenkoopman,lompenkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
lompensorteerder,lompensorteerder,https://iisg.amsterdam/resource/hisco/code/hisco/99910,Labourer,"Performs lifting, carrying, stacking, shovelling, digging, cleaning and similar tasks by hand, using simple labouring tools such as pick, shovel, wheelbarrow and street broom where necessary."
"lood en zinkwerker","lood en zinkwerker",https://iisg.amsterdam/resource/hisco/code/hisco/87105,"Plumber, General","Assembles, installs and maintains pipes, fittings and fixtures of drainage, heating, water supply and sanitary systems."
loodgieter,loodgieter,https://iisg.amsterdam/resource/hisco/code/hisco/87105,"Plumber, General","Assembles, installs and maintains pipes, fittings and fixtures of drainage, heating, water supply and sanitary systems."
Loodgieter,loodgieter,https://iisg.amsterdam/resource/hisco/code/hisco/87105,"Plumber, General","Assembles, installs and maintains pipes, fittings and fixtures of drainage, heating, water supply and sanitary systems."
loodgietersknecht,loodgietersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/87105,"Plumber, General","Assembles, installs and maintains pipes, fittings and fixtures of drainage, heating, water supply and sanitary systems."
loopjongen,loopjongen,https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
loopknecht,loopknecht,https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
Loopknecht,loopknecht,https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
loopman,loopman,https://iisg.amsterdam/resource/hisco/code/hisco/37040,Messenger,"Delivers messages, packages and other items to offices or other commercial premises within an establishment or elsewhere."
lorrenkoopman,lorrenkoopman,https://iisg.amsterdam/resource/hisco/code/hisco/41025,"Working Proprietor (Wholesale or Retail Trade)","Conducts a business either in wholesale trade (4-10.20) or in retail trade (4-10.30)."
"los arbeider","los arbeider",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"Los arbeider","los arbeider",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"los arbeider","los arbeider",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"los remmer","los remmer",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"los wekman","los wekman",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"los werkman","los werkman",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"Los werkman","los werkman",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"los werkman","los werkman",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
"los werkman s.s.","los werkman s.s.",https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
Los-arbeider,los-arbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
los-werkman,los-werkman,https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
losarbeider,losarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
Losarbeider,losarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/97125,"Loader of ship, truck, wagon or airplane","Loads and unloads ships' cargoes (9-71.20), railway wagons truck and other vehicles (9-71.30), or airplane (9-71.35)."
loswekman,loswekman,https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
loswerkman,loswerkman,https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
Loswerkman,loswerkman,https://iisg.amsterdam/resource/hisco/code/hisco/97125,"Loader of ship, truck, wagon or airplane","Loads and unloads ships' cargoes (9-71.20), railway wagons truck and other vehicles (9-71.30), or airplane (9-71.35)."
loswerman,loswerman,https://iisg.amsterdam/resource/hisco/code/hisco/99920,Day-Labourer,"Performs the same range of tasks, using the same types of tools as a labourer (9-99.10), but is specifically hired and paid by the day."
mach.bankwerker,mach.bankwerker,https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
"machine bankwerker","machine bankwerker",https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
"Machine bankwerker","machine bankwerker",https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
"machine werker","machine werker",https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
machine-bankwerker,machine-bankwerker,https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
machinebankwerker,machinebankwerker,https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
Machinebankwerker,machinebankwerker,https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
machineboorder,machineboorder,https://iisg.amsterdam/resource/hisco/code/hisco/83450,"Boring Machine-Operator","Operates a power-driven machine set up for repetitive work, in which cylindrical holes in metal parts are aligned and enlarged to required size by a rotating cutting tool."
machinemaker,machinemaker,https://iisg.amsterdam/resource/hisco/code/hisco/84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown","May make or assemble any (but not all) machinery or related equipment described in unit group 8-41."
machinewerker,machinewerker,https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
Machinist,machinist,https://iisg.amsterdam/resource/hisco/code/hisco/96910,"Stationary Engine Operator, General","Operates and services various types of stationary engines and related mechanical equipment such as prime movers to drive machinery (other than generators), compressor units, pumps, refrigeration and ventilation equipment and similar installations."
machinist,machinist,https://iisg.amsterdam/resource/hisco/code/hisco/98320,"Railway Engine Driver","Drives steam, electric or diesel-electric engine to haul passenger or freight trains."
"machinist bankwerker","machinist bankwerker",https://iisg.amsterdam/resource/hisco/code/hisco/83410,"Machine-Tool Operator, General","Operates various types of automatic or semi-automatic power-driven metal-cutting, boring and grinding machines which have been set up for repetitive work."
"magazijn bediende","magazijn bediende",https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
"magazijn knecht","magazijn knecht",https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
magazijnbediende,magazijnbediende,https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
Magazijnbediende,magazijnbediende,https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
magazijnknecht,magazijnknecht,https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
Magazijnknecht,magazijnknecht,https://iisg.amsterdam/resource/hisco/code/hisco/97145,"Warehouse Porter","Carries and stacks goods in warehouse, market or similar establishment. Stock clerks are classified in unit group 3-91."
magazijnmeester,magazijnmeester,https://iisg.amsterdam/resource/hisco/code/hisco/39140,"Storeroom Clerk","Receives, stores and issues tools, merchandise, equipment or other goods and maintains relevant records."
makelaar,makelaar,https://iisg.amsterdam/resource/hisco/code/hisco/44100,"Insurance, Real Estate or Securities Salesmen, Specialisation Unknown","May perform any (but not all) occupational activities described in unit group 4-41."
mandenmaker,mandenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94220,"Basket Maker","Makes baskets and other basketry articles by interlacing osier, willow, rattan and similar materials by hand."
Mandenmaker,mandenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94220,"Basket Maker","Makes baskets and other basketry articles by interlacing osier, willow, rattan and similar materials by hand."
mandenmakersknecht,mandenmakersknecht,https://iisg.amsterdam/resource/hisco/code/hisco/94220,"Basket Maker","Makes baskets and other basketry articles by interlacing osier, willow, rattan and similar materials by hand."
marechaussee,marechaussee,https://iisg.amsterdam/resource/hisco/code/hisco/58220,"Policeman and other Maintainers of Law and Order (except Military)","Maintains law and order, protects persons and property from hazards and unlawful acts and arrests persons for contraventions of the law."
marinier,marinier,https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 1e kl.","marinier 1e kl.",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 1e klasse","marinier 1e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 2e kl.","marinier 2e kl.",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 2e klasse","marinier 2e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 3 kl.","marinier 3 kl.",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 3de klasse","marinier 3de klasse",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 3e kl","marinier 3e kl",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 3e kl.","marinier 3e kl.",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 3e klasse","marinier 3e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
"marinier 3e klasse","marinier 3e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/58340,"Other Military Ranks","Performs military service as directed by commissioned and non-commissioned officers."
maréchaussée,mar?hauss?,https://iisg.amsterdam/resource/hisco/code/hisco/58220,"Policeman and other Maintainers of Law and Order (except Military)","Maintains law and order, protects persons and property from hazards and unlawful acts and arrests persons for contraventions of the law."
mastenmaker,mastenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/95440,"Wood Shipwright","Erects temporary structures to support ship under construction or repair, checks fairing, makes and fits wooden parts of ship, prepares launching way and handles launching."
matrassenmaker,matrassenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/79640,"Mattress Maker","Makes mattresses completely by hand or machine."
matroos,matroos,https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 1e kl","matroos 1e kl",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 1e kl.","matroos 1e kl.",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 1e klasse","matroos 1e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 2de klasse","matroos 2de klasse",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 2e kl.","matroos 2e kl.",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 2e klasse","matroos 2e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 3de klasse","matroos 3de klasse",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 3e kl","matroos 3e kl",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 3e kl.","matroos 3e kl.",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 3e klas","matroos 3e klas",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos 3e klasse","matroos 3e klasse",https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
"matroos kok","matroos kok",https://iisg.amsterdam/resource/hisco/code/hisco/53150,"Ship's Cook","Prepares and cooks meals on ships."
"matroos torpedomaker","matroos torpedomaker",https://iisg.amsterdam/resource/hisco/code/hisco/83990,"Other Blacksmiths, Toolmakers and Machine-Tool Operators Not Elsewhere Classified","This group includes blacksmiths, toolmakers and machine tool operators not classified elsewhere, for example those making metal articles such as springs, cables, nails, bolts and steel needles."
matroos-bottelier,matroos-bottelier,https://iisg.amsterdam/resource/hisco/code/hisco/98135,"Seaman, Able or Ordinary","Serves as ordinary deck hand (9-81.40) or skilled deck-rating (9-81.30) on seagoing vessels."
matroos-kok,matroos-kok,https://iisg.amsterdam/resource/hisco/code/hisco/53150,"Ship's Cook","Prepares and cooks meals on ships."
mattenmaker,mattenmaker,https://iisg.amsterdam/resource/hisco/code/hisco/94290,"Other Basketry Weavers and Brush Makers","This group includes basketry weavers and brush makers not elsewhere classified, for example those who plait braids of grass, reed and similar material for making mats and other articles; staple rims of basket cover mats by machine; split canes or willow rods by hand or machine; operate machines which automatically drill holes and insert bristles in brushes; operate mixing machine to clean and mix bristles used in brush manufacture; stitch brooms by machine to shape and strengthen them; make flue, bottle and similar brushes by placing bristles or similar material between wires and twisting the wires by hand or machine to clamp the bristles."
mecanichien,mecanichien,https://iisg.amsterdam/resource/hisco/code/hisco/84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown","May make or assemble any (but not all) machinery or related equipment described in unit group 8-41."
mecanicien,mecanicien,https://iisg.amsterdam/resource/hisco/code/hisco/84100,"Machinery Fitter or Machine Assembler, Type of Machine Unknown","May make or assemble any (but not all) machinery or related equipment described in unit group 8-41."
meelmaler,meelmaler,https://iisg.amsterdam/resource/hisco/code/hisco/77120,"Grain Miller","Operates machinery for processing grain (except rice) to produce flour, meal and animal feed."
meesterknecht,meesterknecht,https://iisg.amsterdam/resource/hisco/code/hisco/99900,"Worker, No Further Information","May perform any (but not all) of the occupational activities listed in unit group 9-99, but is described only by the single term >worker=."
"melk slijter","melk slijter",https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
melkbezorger,melkbezorger,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
melkboer,melkboer,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
Melkboer,melkboer,https://iisg.amsterdam/resource/hisco/code/hisco/41030,"Working Proprietor (Retail Trade)","Conducts a business in retail trade on own behalf or in partnership, buying goods and selling them for personal or household consumption or other use."
melkknecht,melkknecht,https://iisg.amsterdam/resource/hisco/code/hisco/62510,"Dairy Farm Worker, General","Performs a variety of tasks in the breeding, raising and milking of dairy cattle."
melkrijder,melkrijder,https://iisg.amsterdam/resource/hisco/code/hisco/98550,"Lorry and Van Driver (Local Transport)","Drives a motor truck to transport materials, merchandise, equipment, etc. to and from specified destinations over short distances (excluding roundsmen)."
Melkrijder,melkrijder,https://iisg.amsterdam/resource/hisco/code/hisco/98550,"Lorry and Van Driver (Local Transport)","Drives a motor truck to transport materials, merchandise, equipment, etc. to and from specified destinations over short distances (excluding roundsmen)."
melkslijter,melkslijter,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
Melkslijter,melkslijter,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
melkslijtster,melkslijtster,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
melkventer,melkventer,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
Melkventer,melkventer,https://iisg.amsterdam/resource/hisco/code/hisco/45220,"Street Vendor","Sells goods such as fruit, vegetables, ice-cream, coal or wood on street or waterway or from door to door."
melkverkooper,melkverkooper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,"Salesperson, Wholesale or Retail Trade","Sells goods in a wholesale establishment (4-51.20) or in a shop or similar retail trade establishment (4-51.30)."
melkverkoopster,melkverkoopster,https://iisg.amsterdam/resource/hisco/code/hisco/45125,"Salesperson, Wholesale or Retail Trade","Sells goods in a wholesale establishment (4-51.20) or in a shop or similar retail trade establishment (4-51.30)."
melkverkoper,melkverkoper,https://iisg.amsterdam/resource/hisco/code/hisco/45125,"Salesperson, Wholesale or Retail Trade","Sells goods in a wholesale establishment (4-51.20) or in a shop or similar retail trade establishment (4-51.30)."
melkvrouw,melkvrouw,https://iisg.amsterdam/resource/hisco/code/hisco/62510,"Dairy Farm Worker, General","Performs a variety of tasks in the breeding, raising and milking of dairy cattle."
mertselaar,mertselaar,https://iisg.amsterdam/resource/hisco/code/hisco/95120,"Bricklayer (Construction)","Lays bricks, hollow tiles and similar building blocks (except stone) to construct walls, partitions, arches, interior fireplaces and chimneys, and other structures."
meselaar,meselaar,https://iisg.amsterdam/resource/hisco/code/hisco/95120,"Bricklayer (Construction)","Lays bricks, hollow tiles and similar building blocks (except stone) to construct walls, partitions, arches, interior fireplaces and chimneys, and other structures."
"metaal bewerker","metaal bewerker",https://iisg.amsterdam/resource/hisco/code/hisco/83000,"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-3."
"metaal draaier","metaal draaier",https://iisg.amsterdam/resource/hisco/code/hisco/83320,"Lathe Setter-Operator","Sets up and operates a power-driven metalworking lathe."
Metaalarbeider,metaalarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/72000,"Metal Processor, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 7-2."
metaalarbeider,metaalarbeider,https://iisg.amsterdam/resource/hisco/code/hisco/72000,"Metal Processor, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 7-2."
metaalbewerker,metaalbewerker,https://iisg.amsterdam/resource/hisco/code/hisco/83000,"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-3."
Metaalbewerker,metaalbewerker,https://iisg.amsterdam/resource/hisco/code/hisco/83000,"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-3."
metaalbewerkerk,metaalbewerkerk,https://iisg.amsterdam/resource/hisco/code/hisco/83000,"Blacksmith, Toolmaker or Machine-Tool Operator, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 8-3."
metaaldraaier,metaaldraaier,https://iisg.amsterdam/resource/hisco/code/hisco/83320,"Lathe Setter-Operator","Sets up and operates a power-driven metalworking lathe."
Metaalschaver,metaalschaver,https://iisg.amsterdam/resource/hisco/code/hisco/83440,"Planing Machine-Operator","Operates a power-driven planing machine which planes metal fixed to a reciprocating table and has been set up for repetitive work."
metaalschaver,metaalschaver,https://iisg.amsterdam/resource/hisco/code/hisco/83440,"Planing Machine-Operator","Operates a power-driven planing machine which planes metal fixed to a reciprocating table and has been set up for repetitive work."
metaalslijper,metaalslijper,https://iisg.amsterdam/resource/hisco/code/hisco/83465,"Precision Grinding-Machine Operator","Operates a power-driven precision metal-grinding machine, set up for repetitive work."
Metaalslijper,metaalslijper,https://iisg.amsterdam/resource/hisco/code/hisco/83465,"Precision Grinding-Machine Operator","Operates a power-driven precision metal-grinding machine, set up for repetitive work."
metaalslijper,metaalslijper,https://iisg.amsterdam/resource/hisco/code/hisco/83465,"Precision Grinding-Machine Operator","Operates a power-driven precision metal-grinding machine, set up for repetitive work."
metaalwerker,metaalwerker,https://iisg.amsterdam/resource/hisco/code/hisco/72000,"Metal Processor, Specialisation Unknown","May perform any (but not all) of the occupational activities described in minor group 7-2."
